STROKE 1
181 126 1775217890.190000
180 126 1775217890.291000
177 125 1775217890.308000
170 124 1775217890.324000
157 124 1775217890.348000
144 126 1775217890.371000
140 128 1775217890.388000
139 128 1775217890.405000
138 129 1775217890.421000
138 130 1775217890.438000
140 132 1775217890.454000
146 137 1775217890.471000
157 145 1775217890.488000
163 150 1775217890.504000
167 154 1775217890.521000
170 158 1775217890.537000
172 163 1775217890.554000
173 170 1775217890.571000
170 177 1775217890.587000
163 185 1775217890.604000
154 190 1775217890.620000
142 194 1775217890.638000
135 194 1775217890.654000
126 192 1775217890.670000
120 189 1775217890.687000
118 187 1775217890.704000
116 184 1775217890.720000
117 182 1775217890.737000
120 179 1775217890.753000
125 176 1775217890.770000
132 175 1775217890.787000
148 180 1775217890.804000
158 189 1775217890.820000
164 199 1775217890.837000
167 211 1775217890.854000
169 229 1775217890.870000
170 242 1775217890.886000
170 254 1775217890.903000
170 265 1775217890.920000
170 275 1775217890.936000
170 284 1775217890.953000
170 288 1775217890.970000
170 289 1775217890.979000

STROKE 2
151 123 1775217891.301000
151 123 1775217891.369000
148 121 1775217891.385000
142 118 1775217891.402000
132 108 1775217891.419000
123 96 1775217891.435000
119 82 1775217891.452000
120 73 1775217891.468000
125 64 1775217891.485000
135 57 1775217891.501000
149 53 1775217891.519000
159 53 1775217891.535000
169 55 1775217891.551000
179 59 1775217891.568000
186 64 1775217891.585000
192 72 1775217891.601000
195 79 1775217891.618000
195 87 1775217891.635000
192 97 1775217891.651000
185 106 1775217891.668000
172 113 1775217891.684000
162 115 1775217891.701000
151 116 1775217891.718000
141 116 1775217891.735000
137 115 1775217891.751000
134 114 1775217891.768000
133 112 1775217891.784000
132 107 1775217891.801000
134 100 1775217891.818000
139 91 1775217891.834000
144 86 1775217891.851000
151 84 1775217891.867000
159 85 1775217891.884000
172 91 1775217891.901000
179 97 1775217891.917000
184 103 1775217891.934000
185 104 1775217891.943000

