STROKE 1
219 209 1775146504.8551254
218 209 1775146504.8610053
216 209 1775146504.8749375
215 209 1775146504.881906
214 209 1775146504.8959303
214 208 1775146504.9028723
213 208 1775146504.9099123
212 208 1775146504.9308732
211 207 1775146504.9516656
210 207 1775146504.9938295
209 207 1775146505.0291107
208 206 1775146505.0430186
207 206 1775146505.051369
206 206 1775146505.056945
205 205 1775146505.0639122
203 204 1775146505.071292
202 203 1775146505.0781648
200 202 1775146505.0848298
199 201 1775146505.091835
197 200 1775146505.0987637
196 197 1775146505.1057363
195 195 1775146505.1127586
194 193 1775146505.1197324
194 190 1775146505.1266952
193 187 1775146505.1336107
193 184 1775146505.140566
193 181 1775146505.1474793
193 177 1775146505.1545243
193 174 1775146505.1613758
194 171 1775146505.1684031
195 168 1775146505.175478
197 164 1775146505.183528
199 160 1775146505.190537
201 157 1775146505.1975672
204 154 1775146505.20445
207 151 1775146505.2114177
210 148 1775146505.2183168
212 146 1775146505.2252927
214 144 1775146505.2322485
217 142 1775146505.2391949
219 141 1775146505.2461495
221 140 1775146505.253081
223 140 1775146505.2600975
225 139 1775146505.2669382
228 139 1775146505.273873
230 138 1775146505.2808433
232 138 1775146505.2878165
235 138 1775146505.2947142
238 139 1775146505.301713
241 139 1775146505.3086662
243 140 1775146505.3158429
245 141 1775146505.3228824
248 143 1775146505.3291461
250 144 1775146505.3367891
252 145 1775146505.3429084
254 147 1775146505.3498144
256 149 1775146505.3566065
257 151 1775146505.3634999
259 153 1775146505.3705482
260 155 1775146505.3775659
262 157 1775146505.3844893
263 159 1775146505.3914592
264 162 1775146505.3984532
265 165 1775146505.405496
267 169 1775146505.4124963
267 172 1775146505.4195642
268 176 1775146505.4269354
268 178 1775146505.4341671
268 181 1775146505.4414566
268 183 1775146505.4487739
268 185 1775146505.4558344
268 187 1775146505.4629662
268 188 1775146505.4688673
268 189 1775146505.476222
268 191 1775146505.4833934
267 192 1775146505.4905686
266 194 1775146505.4980917
264 195 1775146505.50399
263 197 1775146505.5112646
260 200 1775146505.5186112
257 202 1775146505.5258644
254 204 1775146505.5328448
252 206 1775146505.5386643
250 207 1775146505.5456698
248 209 1775146505.5527275
246 209 1775146505.56
245 210 1775146505.5674486
244 211 1775146505.5806959
242 211 1775146505.5945933
240 212 1775146505.6023302
238 212 1775146505.6083481
237 212 1775146505.6157455
235 212 1775146505.6234229
233 212 1775146505.6295846
231 213 1775146505.6376834
230 213 1775146505.6436653
228 213 1775146505.6511238
226 213 1775146505.6655128
225 213 1775146505.6717777
224 213 1775146505.6851528
223 213 1775146505.6922858
222 213 1775146505.7132041
221 213 1775146505.7206023
