STROKE 1
156 207 1777672212.691000
152 211 1777672212.790000
152 216 1777672212.807000
152 220 1777672212.824000
152 226 1777672212.840000
153 230 1777672212.857000
157 232 1777672212.874000
163 232 1777672212.891000
169 232 1777672212.908000
176 229 1777672212.924000
181 225 1777672212.941000
184 220 1777672212.958000
185 216 1777672212.975000
185 212 1777672212.991000
185 210 1777672213.008000
185 208 1777672213.025000
183 207 1777672213.042000
181 206 1777672213.058000
180 205 1777672213.075000

STROKE 2
199 197 1777672213.356000
208 197 1777672213.493000
211 197 1777672213.510000
214 199 1777672213.526000
216 202 1777672213.543000
217 204 1777672213.560000
218 207 1777672213.577000
218 211 1777672213.593000
217 217 1777672213.610000
212 224 1777672213.626000
206 229 1777672213.643000
201 232 1777672213.660000
197 233 1777672213.677000
193 233 1777672213.694000
190 231 1777672213.711000
188 226 1777672213.727000
188 221 1777672213.744000
188 219 1777672213.760000

STROKE 3
212 224 1777672216.133000
211 229 1777672216.269000
211 232 1777672216.286000
211 238 1777672216.303000
211 245 1777672216.320000
211 251 1777672216.336000
211 256 1777672216.353000
211 260 1777672216.369000
211 263 1777672216.386000
211 264 1777672216.403000
211 265 1777672216.420000
212 265 1777672216.436000
213 265 1777672216.453000
216 265 1777672216.470000
220 265 1777672216.487000
223 265 1777672216.507000

STROKE 4
252 191 1777672217.053000
248 185 1777672217.173000
244 187 1777672217.190000
239 190 1777672217.206000
236 194 1777672217.223000
235 196 1777672217.239000
234 198 1777672217.256000
234 200 1777672217.272000
234 201 1777672217.290000
236 201 1777672217.306000
239 202 1777672217.323000
242 203 1777672217.339000
245 203 1777672217.356000
247 204 1777672217.373000
250 205 1777672217.390000
252 205 1777672217.406000
253 206 1777672217.423000
254 207 1777672217.440000
255 208 1777672217.457000
255 209 1777672217.490000
255 210 1777672217.507000
255 211 1777672217.524000
254 213 1777672217.540000
251 216 1777672217.557000
248 218 1777672217.574000
244 219 1777672217.591000
240 220 1777672217.608000
237 220 1777672217.624000
235 220 1777672217.641000
234 220 1777672217.658000
234 219 1777672217.674000
234 218 1777672217.691000
234 217 1777672217.708000
236 217 1777672217.725000
239 217 1777672217.741000
242 217 1777672217.759000
244 217 1777672217.775000
245 217 1777672217.791000
246 217 1777672217.808000
247 218 1777672217.825000
248 219 1777672217.841000
248 220 1777672217.858000
249 221 1777672217.875000
249 224 1777672217.892000
249 227 1777672217.909000
250 230 1777672217.926000
250 235 1777672217.942000
250 241 1777672217.959000
250 249 1777672217.975000
250 256 1777672217.993000
250 263 1777672218.009000
250 268 1777672218.026000
250 271 1777672218.042000
250 270 1777672218.093000
250 264 1777672218.110000

STROKE 5
247 182 1777672218.863000
235 170 1777672218.962000
235 164 1777672218.979000
235 157 1777672218.996000
236 152 1777672219.012000
238 148 1777672219.029000
242 145 1777672219.046000
246 144 1777672219.063000
250 144 1777672219.079000
254 144 1777672219.096000
257 146 1777672219.113000
259 150 1777672219.130000
261 154 1777672219.146000
263 158 1777672219.163000
263 159 1777672219.180000
263 160 1777672219.197000

