STROKE 1
148 193 1775643737.934000
148 193 1775643738.030000
148 192 1775643738.047000
147 189 1775643738.064000
146 187 1775643738.080000
145 186 1775643738.097000
143 185 1775643738.114000
142 184 1775643738.130000
139 184 1775643738.147000
137 185 1775643738.163000
136 185 1775643738.180000
135 186 1775643738.197000
134 186 1775643738.214000
133 186 1775643738.230000
132 186 1775643738.246000
132 187 1775643738.263000
132 187 1775643738.280000
134 189 1775643738.296000
136 192 1775643738.313000
140 195 1775643738.330000
143 198 1775643738.346000
146 201 1775643738.363000
148 204 1775643738.380000
150 206 1775643738.396000
152 208 1775643738.413000
153 211 1775643738.430000
154 213 1775643738.446000
154 214 1775643738.463000
155 215 1775643738.479000
155 216 1775643738.496000
155 218 1775643738.513000
155 218 1775643738.529000
155 220 1775643738.546000
154 221 1775643738.563000
153 222 1775643738.580000
152 223 1775643738.596000
150 224 1775643738.612000
148 225 1775643738.629000
144 227 1775643738.646000
141 227 1775643738.662000
139 227 1775643738.679000
136 227 1775643738.696000
135 227 1775643738.712000
132 226 1775643738.729000
130 225 1775643738.745000
129 224 1775643738.762000
128 223 1775643738.779000
127 223 1775643738.796000
126 222 1775643738.812000
125 221 1775643738.828000
124 220 1775643738.845000
124 219 1775643738.862000
124 218 1775643738.878000
125 217 1775643738.895000
125 216 1775643738.912000
126 214 1775643738.928000
129 213 1775643738.945000
130 212 1775643738.962000
132 212 1775643738.978000
134 211 1775643738.995000
135 211 1775643739.012000
137 211 1775643739.028000
138 211 1775643739.045000
139 212 1775643739.061000
140 212 1775643739.078000
142 213 1775643739.095000
143 215 1775643739.111000
144 219 1775643739.128000
146 226 1775643739.145000
148 239 1775643739.161000
149 248 1775643739.178000
150 253 1775643739.194000
151 257 1775643739.211000
153 262 1775643739.228000
155 269 1775643739.244000
156 273 1775643739.261000
157 277 1775643739.277000
158 278 1775643739.294000
159 281 1775643739.311000
159 282 1775643739.327000
159 283 1775643739.344000
159 284 1775643739.361000
160 285 1775643739.378000
160 286 1775643739.394000
160 286 1775643739.411000
160 287 1775643739.427000
159 287 1775643739.445000
157 288 1775643739.460000
152 289 1775643739.477000
146 289 1775643739.494000
141 290 1775643739.510000
140 290 1775643739.518000

STROKE 2
169 179 1775643740.986000
169 179 1775643741.140000
169 182 1775643741.156000
169 188 1775643741.173000
170 209 1775643741.190000
173 229 1775643741.206000
175 243 1775643741.223000
177 251 1775643741.239000
179 258 1775643741.256000
180 267 1775643741.273000
181 273 1775643741.289000
182 277 1775643741.306000
182 280 1775643741.322000
183 282 1775643741.339000
183 283 1775643741.356000
183 283 1775643741.372000
183 284 1775643741.389000
183 285 1775643741.406000
183 285 1775643741.422000
183 286 1775643741.439000
183 286 1775643741.455000
186 286 1775643741.473000
191 286 1775643741.489000
197 286 1775643741.505000
202 285 1775643741.522000
204 285 1775643741.539000

STROKE 3
203 178 1775643744.090000
202 179 1775643744.249000
201 181 1775643744.265000
198 186 1775643744.282000
196 192 1775643744.299000
194 200 1775643744.315000
194 204 1775643744.332000
195 208 1775643744.348000
196 212 1775643744.365000
198 214 1775643744.382000
202 218 1775643744.398000
206 220 1775643744.415000
210 221 1775643744.432000
214 221 1775643744.449000
217 221 1775643744.465000
221 220 1775643744.481000
225 218 1775643744.498000
228 216 1775643744.515000
232 211 1775643744.532000
234 208 1775643744.548000
236 204 1775643744.565000
237 201 1775643744.581000
237 196 1775643744.598000
237 192 1775643744.615000
236 188 1775643744.631000
234 184 1775643744.648000
232 180 1775643744.665000
229 177 1775643744.681000
226 175 1775643744.698000
223 174 1775643744.714000
219 174 1775643744.731000
215 174 1775643744.748000
211 174 1775643744.764000
209 175 1775643744.781000
208 175 1775643744.790000

STROKE 4
236 185 1775643745.290000
237 184 1775643745.430000
242 179 1775643745.446000
250 173 1775643745.463000
257 170 1775643745.479000
261 170 1775643745.496000
266 170 1775643745.513000
270 171 1775643745.529000
274 174 1775643745.546000
276 175 1775643745.562000
277 177 1775643745.579000
278 180 1775643745.596000
279 184 1775643745.612000
278 188 1775643745.629000
277 193 1775643745.645000
276 198 1775643745.662000
273 203 1775643745.679000
270 208 1775643745.695000
268 210 1775643745.712000
266 212 1775643745.729000
266 212 1775643745.737000

STROKE 5
253 167 1775643748.376000
253 167 1775643748.555000
250 166 1775643748.571000
244 161 1775643748.588000
238 154 1775643748.605000
235 147 1775643748.621000
234 142 1775643748.638000
234 138 1775643748.655000
237 133 1775643748.671000
243 129 1775643748.688000
251 127 1775643748.705000
259 125 1775643748.721000
266 123 1775643748.738000
270 123 1775643748.754000
272 123 1775643748.771000
274 123 1775643748.788000
275 123 1775643748.800000

