STROKE 1
112 178 1776436483.024000
112 178 1776436483.128000
112 177 1776436483.145000
115 177 1776436483.163000
118 177 1776436483.179000
123 179 1776436483.195000
129 184 1776436483.212000
133 189 1776436483.228000
135 196 1776436483.245000
134 200 1776436483.261000
134 204 1776436483.278000
132 206 1776436483.295000
130 208 1776436483.311000
126 209 1776436483.328000
122 209 1776436483.344000
116 207 1776436483.361000
111 203 1776436483.378000
107 195 1776436483.395000
107 188 1776436483.411000
109 179 1776436483.428000
114 169 1776436483.444000
120 161 1776436483.461000
127 154 1776436483.478000
132 152 1776436483.494000
136 151 1776436483.511000
142 152 1776436483.528000
150 155 1776436483.545000
161 164 1776436483.561000
167 174 1776436483.577000
170 185 1776436483.594000
172 198 1776436483.610000
173 219 1776436483.628000
172 236 1776436483.644000
171 250 1776436483.661000
171 260 1776436483.677000
171 267 1776436483.694000
171 273 1776436483.710000
171 277 1776436483.727000
171 278 1776436483.744000

STROKE 2
119 228 1776436484.046000
119 230 1776436484.143000
119 236 1776436484.160000
118 255 1776436484.176000
118 273 1776436484.192000
118 287 1776436484.209000
119 296 1776436484.226000
120 301 1776436484.242000
120 304 1776436484.259000

STROKE 3
144 230 1776436484.460000
144 231 1776436484.575000
143 236 1776436484.592000
143 249 1776436484.608000
143 273 1776436484.625000
144 289 1776436484.641000
145 302 1776436484.658000
146 311 1776436484.675000
148 316 1776436484.692000
148 320 1776436484.708000
149 321 1776436484.725000
149 323 1776436484.741000
149 324 1776436484.758000
150 325 1776436484.775000
154 326 1776436484.791000
161 328 1776436484.808000
170 328 1776436484.825000
183 328 1776436484.841000
192 326 1776436484.858000
199 324 1776436484.874000
201 322 1776436484.884000

STROKE 4
196 169 1776436488.833000
197 169 1776436488.965000
199 166 1776436488.981000
201 165 1776436488.998000
202 164 1776436489.014000
203 164 1776436489.031000
204 164 1776436489.048000
204 164 1776436489.065000
204 164 1776436489.081000
204 164 1776436489.098000
204 164 1776436489.114000
203 164 1776436489.131000
203 164 1776436489.147000
202 164 1776436489.164000
202 164 1776436489.181000
201 164 1776436489.197000
201 163 1776436489.214000
201 163 1776436489.297000
201 164 1776436489.314000
200 164 1776436489.330000
199 165 1776436489.347000
199 165 1776436489.364000
198 165 1776436489.380000
198 165 1776436489.397000
198 165 1776436489.413000
198 165 1776436489.463000
199 166 1776436489.480000
200 167 1776436489.497000
201 168 1776436489.513000
201 169 1776436489.530000
201 169 1776436489.547000
200 170 1776436489.563000
200 170 1776436489.580000
199 169 1776436489.596000
199 169 1776436489.613000
198 168 1776436489.630000
198 168 1776436489.646000
199 168 1776436489.663000
199 168 1776436489.680000
200 168 1776436489.696000
200 168 1776436489.713000
200 169 1776436489.721000

STROKE 5
200 210 1776436490.163000
201 209 1776436490.278000
201 209 1776436490.295000
202 209 1776436490.311000
203 209 1776436490.328000
203 209 1776436490.345000
204 210 1776436490.361000
204 210 1776436490.378000
204 211 1776436490.396000
204 211 1776436490.411000
203 211 1776436490.428000
203 211 1776436490.444000
203 211 1776436490.461000
203 211 1776436490.478000
202 211 1776436490.561000
202 212 1776436490.577000
201 212 1776436490.594000
201 213 1776436490.611000
200 213 1776436490.627000
200 213 1776436490.644000
200 213 1776436490.694000
201 213 1776436490.710000
201 213 1776436490.727000
202 213 1776436490.743000
203 213 1776436490.760000
203 213 1776436490.777000
202 213 1776436490.827000
202 213 1776436490.843000
201 213 1776436490.860000
200 212 1776436490.876000
201 212 1776436490.960000
201 213 1776436490.976000
201 212 1776436491.059000
200 212 1776436491.076000
200 211 1776436491.093000
200 210 1776436491.109000
200 211 1776436491.209000
200 211 1776436491.226000

