STROKE 1
108 283 1776576159.772000
107 282 1776576159.862000
105 280 1776576159.878000
103 276 1776576159.896000
99 266 1776576159.912000
98 258 1776576159.928000
98 249 1776576159.945000
101 240 1776576159.962000
105 233 1776576159.978000
112 228 1776576159.995000
117 227 1776576160.011000
123 227 1776576160.028000
131 228 1776576160.045000
142 235 1776576160.061000
148 242 1776576160.078000
152 248 1776576160.094000
153 253 1776576160.111000
154 256 1776576160.128000
155 261 1776576160.144000
155 264 1776576160.161000
155 268 1776576160.178000
154 272 1776576160.195000
153 275 1776576160.211000
153 276 1776576160.228000
153 277 1776576160.244000
152 278 1776576160.261000
152 278 1776576160.277000
152 278 1776576160.327000
151 273 1776576160.345000
151 265 1776576160.361000
153 253 1776576160.377000
155 242 1776576160.394000
159 234 1776576160.410000
167 227 1776576160.427000
172 224 1776576160.444000
178 223 1776576160.460000
185 225 1776576160.477000
193 229 1776576160.494000
201 238 1776576160.510000
204 245 1776576160.527000
206 250 1776576160.543000
206 254 1776576160.560000
206 257 1776576160.577000
206 261 1776576160.593000
204 265 1776576160.610000
202 271 1776576160.627000
199 276 1776576160.643000
196 280 1776576160.660000
195 282 1776576160.676000

STROKE 2
174 222 1776576161.053000
172 221 1776576161.125000
168 219 1776576161.142000
160 215 1776576161.159000
147 206 1776576161.176000
142 199 1776576161.192000
139 192 1776576161.208000
140 185 1776576161.225000
146 176 1776576161.242000
158 166 1776576161.259000
167 163 1776576161.275000
175 161 1776576161.292000
182 161 1776576161.308000
189 163 1776576161.325000
198 169 1776576161.341000
203 175 1776576161.358000
205 182 1776576161.375000
205 190 1776576161.391000
202 202 1776576161.408000
197 210 1776576161.424000
191 216 1776576161.441000
184 220 1776576161.458000
178 224 1776576161.476000

STROKE 3
193 289 1776576163.946000
193 290 1776576164.085000
194 295 1776576164.102000
195 304 1776576164.118000
197 318 1776576164.135000
198 330 1776576164.151000
199 343 1776576164.169000
199 350 1776576164.185000
199 354 1776576164.201000
199 357 1776576164.218000
199 358 1776576164.234000
199 360 1776576164.251000
200 361 1776576164.268000
201 362 1776576164.285000
203 363 1776576164.301000
209 364 1776576164.318000
220 364 1776576164.334000
227 364 1776576164.351000
233 364 1776576164.368000
237 364 1776576164.384000

STROKE 4
224 331 1776576164.849000
224 331 1776576165.083000
225 332 1776576165.099000
225 332 1776576165.116000
226 332 1776576165.132000
226 332 1776576165.149000
226 333 1776576165.165000
226 333 1776576165.265000
226 332 1776576165.282000
225 332 1776576165.298000
225 331 1776576165.315000
225 331 1776576165.332000
225 330 1776576165.348000
225 330 1776576165.365000
226 329 1776576165.382000
226 328 1776576165.398000
227 328 1776576165.415000
228 328 1776576165.432000
228 328 1776576165.448000
229 328 1776576165.465000
230 328 1776576165.481000
230 329 1776576165.498000
230 329 1776576165.515000
230 330 1776576165.531000
230 331 1776576165.548000
230 331 1776576165.565000
229 331 1776576165.581000
228 331 1776576165.599000
228 331 1776576165.614000
227 331 1776576165.631000
227 331 1776576165.648000
226 330 1776576165.665000
226 330 1776576165.681000

