STROKE 1
118 277 1775314264.825000
118 276 1775314264.886000
117 276 1775314264.903000
117 275 1775314264.913000
117 274 1775314264.920000
118 273 1775314264.926000
119 271 1775314264.933000
120 270 1775314264.940000
122 268 1775314264.947000
124 266 1775314264.955000
127 265 1775314264.961000
130 263 1775314264.968000
133 262 1775314264.975000
136 260 1775314264.983000
139 259 1775314264.989000
142 259 1775314264.996000
145 258 1775314265.003000
148 258 1775314265.010000
151 258 1775314265.017000
155 258 1775314265.024000
159 258 1775314265.031000
163 258 1775314265.038000
167 259 1775314265.045000
171 260 1775314265.052000
174 260 1775314265.059000
178 261 1775314265.066000
181 262 1775314265.073000
182 263 1775314265.080000
185 264 1775314265.086000
187 266 1775314265.093000
188 267 1775314265.100000
189 269 1775314265.107000
191 272 1775314265.114000
191 275 1775314265.121000
192 279 1775314265.128000
192 283 1775314265.135000
192 286 1775314265.142000
191 290 1775314265.149000
190 295 1775314265.156000
189 299 1775314265.163000
187 303 1775314265.170000
185 307 1775314265.177000
182 310 1775314265.184000
180 313 1775314265.191000
177 315 1775314265.198000
175 318 1775314265.205000
172 320 1775314265.212000
170 321 1775314265.219000
168 323 1775314265.226000
165 324 1775314265.233000
162 325 1775314265.240000
159 326 1775314265.247000
156 327 1775314265.254000
153 328 1775314265.261000
149 329 1775314265.268000
146 329 1775314265.275000
143 329 1775314265.282000
140 329 1775314265.289000
137 329 1775314265.296000
134 329 1775314265.303000
132 329 1775314265.310000
129 328 1775314265.317000
127 328 1775314265.324000
125 328 1775314265.331000
124 327 1775314265.338000
123 327 1775314265.345000
122 326 1775314265.352000
121 325 1775314265.359000
120 325 1775314265.366000
120 324 1775314265.373000
120 324 1775314265.381000
120 323 1775314265.387000
120 322 1775314265.394000
120 322 1775314265.401000
120 321 1775314265.408000
120 321 1775314265.426000
120 321 1775314265.433000
120 320 1775314265.440000

STROKE 2
225 256 1775314266.108000
225 255 1775314266.121000
225 255 1775314266.171000
225 254 1775314266.199000
225 254 1775314266.205000
226 254 1775314266.212000
228 254 1775314266.219000
230 254 1775314266.228000
232 254 1775314266.234000
235 254 1775314266.242000
238 253 1775314266.247000
247 254 1775314266.274000
250 255 1775314266.278000
253 256 1775314266.287000
256 258 1775314266.292000
258 259 1775314266.299000
260 261 1775314266.306000
262 262 1775314266.313000
263 264 1775314266.320000
265 266 1775314266.327000
266 268 1775314266.334000
267 270 1775314266.341000
268 272 1775314266.348000
268 274 1775314266.355000
269 275 1775314266.362000
270 277 1775314266.369000
270 279 1775314266.376000
270 281 1775314266.383000
270 283 1775314266.390000
270 285 1775314266.397000
269 287 1775314266.404000
269 289 1775314266.411000
268 292 1775314266.425000
267 294 1775314266.432000
265 296 1775314266.439000
264 299 1775314266.445000
262 301 1775314266.452000
260 303 1775314266.459000
257 306 1775314266.466000
255 308 1775314266.473000
252 311 1775314266.480000
