STROKE 1
160 228 1775599169.888000
159 229 1775599170.010000
156 232 1775599170.027000
151 238 1775599170.043000
146 245 1775599170.059000
143 255 1775599170.077000
143 260 1775599170.093000
145 267 1775599170.110000
149 274 1775599170.127000
155 278 1775599170.143000
164 282 1775599170.161000
171 283 1775599170.176000
178 282 1775599170.193000
188 281 1775599170.210000
199 275 1775599170.227000
205 271 1775599170.243000
209 268 1775599170.260000
210 265 1775599170.276000
212 261 1775599170.293000
213 252 1775599170.309000
211 245 1775599170.326000
209 238 1775599170.343000
206 234 1775599170.359000
203 232 1775599170.376000
202 231 1775599170.392000
201 230 1775599170.409000
199 229 1775599170.426000

STROKE 2
206 222 1775599170.794000
204 222 1775599170.908000
201 221 1775599170.924000
195 218 1775599170.942000
184 212 1775599170.958000
177 206 1775599170.974000
172 199 1775599170.991000
168 193 1775599171.008000
166 187 1775599171.025000
167 183 1775599171.041000
169 177 1775599171.058000
174 171 1775599171.075000
180 168 1775599171.091000
189 166 1775599171.108000
196 166 1775599171.124000
204 169 1775599171.141000
213 175 1775599171.159000
218 180 1775599171.174000
222 187 1775599171.191000
224 193 1775599171.207000
226 200 1775599171.224000
226 205 1775599171.240000
226 211 1775599171.257000
226 214 1775599171.273000
225 217 1775599171.290000
222 220 1775599171.308000
220 221 1775599171.323000
217 222 1775599171.340000
213 223 1775599171.357000
209 222 1775599171.376000
204 221 1775599171.391000
199 219 1775599171.407000
195 216 1775599171.423000
191 213 1775599171.440000
188 209 1775599171.457000
186 207 1775599171.474000
185 205 1775599171.490000
185 203 1775599171.506000
185 202 1775599171.523000
185 201 1775599171.540000
186 200 1775599171.556000
189 199 1775599171.573000
194 199 1775599171.590000
205 202 1775599171.607000
212 205 1775599171.623000
216 208 1775599171.640000
219 211 1775599171.656000
220 213 1775599171.673000
221 213 1775599171.685000

