STROKE 1
38 195 1777710414.984000
38 194 1777710415.131000
39 193 1777710415.147000
40 192 1777710415.164000
43 191 1777710415.180000
45 190 1777710415.197000
47 190 1777710415.213000
48 190 1777710415.230000
50 191 1777710415.247000
52 191 1777710415.263000
53 192 1777710415.280000
54 194 1777710415.297000
54 196 1777710415.314000
54 197 1777710415.330000
54 199 1777710415.349000
52 201 1777710415.363000
51 203 1777710415.380000
49 205 1777710415.396000
47 205 1777710415.413000
46 206 1777710415.429000
45 206 1777710415.446000
44 206 1777710415.463000
43 206 1777710415.479000
42 206 1777710415.496000
42 206 1777710415.513000
43 207 1777710415.562000
47 209 1777710415.579000
53 212 1777710415.596000
60 216 1777710415.612000
63 218 1777710415.629000
64 219 1777710415.646000
65 220 1777710415.662000
65 221 1777710415.679000
64 222 1777710415.696000
62 224 1777710415.712000
58 227 1777710415.729000
49 228 1777710415.746000
44 229 1777710415.762000
41 229 1777710415.779000
39 229 1777710415.796000
38 229 1777710415.810000

STROKE 2
55 212 1777710416.225000
56 211 1777710416.344000
59 208 1777710416.361000
64 203 1777710416.377000
71 198 1777710416.394000
79 193 1777710416.411000
83 192 1777710416.427000
87 192 1777710416.444000
91 192 1777710416.460000
99 196 1777710416.478000
105 200 1777710416.494000
109 204 1777710416.510000
112 208 1777710416.527000
113 211 1777710416.544000
115 214 1777710416.560000
115 217 1777710416.577000
115 219 1777710416.593000
115 222 1777710416.610000
115 226 1777710416.627000
114 229 1777710416.643000
113 231 1777710416.660000
111 232 1777710416.677000
108 233 1777710416.694000
105 233 1777710416.710000
100 231 1777710416.726000
96 230 1777710416.743000
94 229 1777710416.760000
94 227 1777710416.777000
94 225 1777710416.793000
97 222 1777710416.810000
104 220 1777710416.826000
112 218 1777710416.844000
115 217 1777710416.859000
117 217 1777710416.877000

STROKE 3
157 227 1777710419.559000
156 226 1777710419.686000
155 225 1777710419.703000
152 224 1777710419.719000
149 220 1777710419.736000
147 216 1777710419.753000
147 210 1777710419.769000
149 200 1777710419.786000
153 194 1777710419.802000
157 190 1777710419.819000
162 187 1777710419.835000
169 186 1777710419.853000
174 186 1777710419.869000
180 188 1777710419.886000
185 191 1777710419.902000
191 197 1777710419.919000
194 203 1777710419.935000
196 208 1777710419.952000
196 212 1777710419.969000
197 216 1777710419.985000
196 220 1777710420.002000
195 223 1777710420.019000
194 227 1777710420.035000
192 229 1777710420.052000
190 232 1777710420.069000
189 232 1777710420.085000

STROKE 4
179 181 1777710420.538000
179 181 1777710420.734000
178 181 1777710420.750000
175 181 1777710420.767000
171 180 1777710420.783000
167 179 1777710420.800000
164 177 1777710420.817000
163 176 1777710420.833000
162 175 1777710420.850000
162 173 1777710420.867000
163 171 1777710420.883000
165 170 1777710420.900000
167 168 1777710420.916000
169 167 1777710420.933000
170 166 1777710420.950000
172 166 1777710420.966000
173 166 1777710420.983000
173 166 1777710420.999000
174 166 1777710421.017000
174 166 1777710421.033000
175 166 1777710421.049000
175 166 1777710421.066000
175 166 1777710421.083000
174 166 1777710421.149000
173 165 1777710421.166000
170 164 1777710421.182000
169 163 1777710421.199000
168 162 1777710421.216000
168 161 1777710421.232000
169 158 1777710421.249000
172 156 1777710421.265000
174 154 1777710421.282000
176 153 1777710421.299000
178 152 1777710421.316000
180 152 1777710421.332000
180 152 1777710421.349000
180 152 1777710421.358000

STROKE 5
189 131 1777710421.928000
189 131 1777710422.030000
188 131 1777710422.047000
188 129 1777710422.064000
187 127 1777710422.080000
187 124 1777710422.097000
188 118 1777710422.114000
190 114 1777710422.130000
192 110 1777710422.147000
196 108 1777710422.163000
200 107 1777710422.180000
205 107 1777710422.197000
210 110 1777710422.213000
214 113 1777710422.230000
219 117 1777710422.246000
224 128 1777710422.263000
227 139 1777710422.280000
229 151 1777710422.297000
230 163 1777710422.313000
230 179 1777710422.330000
230 192 1777710422.346000
229 204 1777710422.363000
229 213 1777710422.379000
228 222 1777710422.396000
228 230 1777710422.413000
228 238 1777710422.429000
228 242 1777710422.446000
228 243 1777710422.455000

