STROKE 1
110 197 1777701709.931000
109 197 1777701710.045000
99 200 1777701710.063000
85 205 1777701710.078000
67 217 1777701710.102000
57 237 1777701710.125000
57 246 1777701710.141000
60 255 1777701710.158000
69 265 1777701710.175000
78 269 1777701710.191000
86 270 1777701710.208000
94 270 1777701710.224000
101 268 1777701710.241000
106 266 1777701710.258000
110 263 1777701710.274000
111 259 1777701710.291000
108 252 1777701710.307000
102 245 1777701710.324000
90 240 1777701710.341000
81 242 1777701710.357000
70 248 1777701710.374000
62 254 1777701710.390000

STROKE 2
152 215 1777701710.845000
152 214 1777701710.922000
154 213 1777701710.939000
159 208 1777701710.955000
167 204 1777701710.972000
179 201 1777701710.989000
188 201 1777701711.005000
197 204 1777701711.022000
205 208 1777701711.039000
210 214 1777701711.056000
213 225 1777701711.072000
213 236 1777701711.089000
210 247 1777701711.105000
205 255 1777701711.122000
198 261 1777701711.139000
188 266 1777701711.155000
180 268 1777701711.172000
172 268 1777701711.188000
160 266 1777701711.206000
150 262 1777701711.222000
142 253 1777701711.238000
137 242 1777701711.255000
135 233 1777701711.272000
136 223 1777701711.289000
139 217 1777701711.305000
143 212 1777701711.321000
146 209 1777701711.338000
149 209 1777701711.355000
153 210 1777701711.371000
159 216 1777701711.388000
164 227 1777701711.404000
167 238 1777701711.421000
168 249 1777701711.438000
168 253 1777701711.454000
168 256 1777701711.471000
168 257 1777701711.480000

STROKE 3
247 201 1777701712.411000
247 201 1777701712.652000
247 202 1777701712.669000
248 203 1777701712.685000
249 204 1777701712.702000
249 205 1777701712.718000
249 205 1777701712.735000
249 206 1777701712.752000
248 206 1777701712.768000
247 206 1777701712.785000
245 205 1777701712.801000
244 204 1777701712.818000
243 203 1777701712.835000
243 202 1777701712.851000
243 202 1777701712.868000
243 202 1777701712.885000
244 201 1777701712.901000
244 202 1777701712.918000

STROKE 4
245 255 1777701715.034000
245 256 1777701715.196000
246 256 1777701715.212000
246 257 1777701715.229000
247 257 1777701715.246000
247 258 1777701715.262000
247 259 1777701715.279000
247 259 1777701715.295000
247 259 1777701715.312000
247 260 1777701715.329000
246 260 1777701715.345000
245 261 1777701715.362000
244 261 1777701715.378000
243 261 1777701715.395000
243 260 1777701715.412000
242 260 1777701715.428000
242 259 1777701715.445000
242 259 1777701715.462000
242 258 1777701715.478000
242 258 1777701715.495000
243 258 1777701715.511000
243 258 1777701715.528000

