STROKE 1
101 238 1776435812.478000
100 240 1776435812.613000
98 243 1776435812.630000
95 248 1776435812.646000
93 255 1776435812.663000
93 263 1776435812.680000
95 271 1776435812.696000
100 278 1776435812.713000
106 284 1776435812.730000
115 289 1776435812.746000
123 292 1776435812.763000
130 293 1776435812.780000
137 293 1776435812.796000
144 293 1776435812.813000
148 291 1776435812.829000
153 289 1776435812.846000
158 284 1776435812.863000
164 276 1776435812.880000
166 271 1776435812.896000
167 267 1776435812.912000
166 263 1776435812.929000
164 257 1776435812.946000
159 250 1776435812.963000
156 247 1776435812.979000
154 245 1776435812.996000
153 244 1776435813.012000
152 244 1776435813.029000

STROKE 2
152 233 1776435813.372000
151 232 1776435813.461000
146 229 1776435813.478000
130 217 1776435813.495000
121 206 1776435813.511000
117 195 1776435813.528000
117 186 1776435813.544000
119 175 1776435813.561000
126 165 1776435813.578000
132 161 1776435813.594000
140 160 1776435813.611000
148 160 1776435813.628000
163 166 1776435813.645000
172 173 1776435813.661000
178 180 1776435813.677000
182 187 1776435813.694000
184 194 1776435813.710000
183 203 1776435813.728000
181 209 1776435813.744000
178 214 1776435813.760000
174 218 1776435813.777000
166 222 1776435813.795000
161 223 1776435813.811000
157 224 1776435813.827000
154 225 1776435813.844000
152 225 1776435813.860000
150 225 1776435813.877000
150 226 1776435813.893000
149 226 1776435813.909000

