STROKE 1
170 174 1775152364.881000
170 174 1775152365.027000
173 174 1775152365.044000
177 176 1775152365.061000
183 181 1775152365.078000
185 186 1775152365.094000
186 190 1775152365.110000
187 192 1775152365.127000
186 195 1775152365.144000
184 197 1775152365.160000
183 198 1775152365.177000
181 199 1775152365.193000
178 198 1775152365.210000
174 196 1775152365.227000
171 189 1775152365.243000
170 184 1775152365.260000
170 179 1775152365.277000
172 173 1775152365.293000
175 167 1775152365.310000
177 164 1775152365.326000
180 162 1775152365.343000
184 161 1775152365.360000
192 159 1775152365.377000
199 160 1775152365.393000
206 162 1775152365.410000
210 167 1775152365.426000
213 172 1775152365.444000
214 183 1775152365.459000
213 194 1775152365.476000
211 206 1775152365.493000
209 221 1775152365.510000
206 237 1775152365.526000
205 245 1775152365.543000
204 251 1775152365.559000
204 254 1775152365.576000
203 256 1775152365.593000
203 257 1775152365.609000
203 258 1775152365.620000

STROKE 2
185 217 1775152365.900000
185 217 1775152366.025000
184 224 1775152366.042000
183 241 1775152366.058000
182 253 1775152366.075000
181 262 1775152366.091000
180 266 1775152366.108000
180 269 1775152366.124000
180 271 1775152366.141000
180 272 1775152366.158000
182 274 1775152366.175000
188 276 1775152366.191000
197 278 1775152366.208000
205 278 1775152366.224000
212 278 1775152366.241000
216 278 1775152366.258000
219 277 1775152366.274000
222 276 1775152366.291000
224 275 1775152366.305000

STROKE 3
189 116 1775152366.880000
189 116 1775152367.039000
190 116 1775152367.056000
193 116 1775152367.072000
194 116 1775152367.089000
196 116 1775152367.106000
197 116 1775152367.122000
198 117 1775152367.139000
198 118 1775152367.155000
198 118 1775152367.172000
198 119 1775152367.189000
196 119 1775152367.205000
193 120 1775152367.222000
191 120 1775152367.239000
190 120 1775152367.255000
189 120 1775152367.272000
188 119 1775152367.289000
188 119 1775152367.305000

