STROKE 1
69 214 1777694824.161000
68 214 1777694824.248000
66 214 1777694824.265000
62 215 1777694824.282000
51 218 1777694824.301000
39 227 1777694824.330000
34 237 1777694824.346000
33 244 1777694824.363000
34 249 1777694824.379000
36 255 1777694824.397000
38 257 1777694824.413000
40 259 1777694824.429000
44 260 1777694824.445000
49 261 1777694824.462000
53 261 1777694824.479000
59 261 1777694824.495000
63 260 1777694824.512000
65 259 1777694824.529000
67 257 1777694824.546000
68 256 1777694824.562000
69 254 1777694824.578000
69 251 1777694824.595000
68 248 1777694824.612000
64 242 1777694824.629000
60 240 1777694824.645000
55 239 1777694824.662000
50 239 1777694824.678000
44 241 1777694824.695000
41 245 1777694824.711000
40 246 1777694824.722000

STROKE 2
97 263 1777694825.131000
97 263 1777694825.260000
96 262 1777694825.278000
94 260 1777694825.293000
91 254 1777694825.310000
88 246 1777694825.327000
87 238 1777694825.343000
87 230 1777694825.360000
89 225 1777694825.377000
92 222 1777694825.393000
94 220 1777694825.410000
97 218 1777694825.427000
102 218 1777694825.443000
106 218 1777694825.460000
109 219 1777694825.476000
113 220 1777694825.494000
114 222 1777694825.510000
116 225 1777694825.526000
117 231 1777694825.543000
118 238 1777694825.560000
120 248 1777694825.577000
120 252 1777694825.593000
121 255 1777694825.609000
122 256 1777694825.626000
122 257 1777694825.643000
123 259 1777694825.659000
126 260 1777694825.676000
130 261 1777694825.693000
135 262 1777694825.709000
141 262 1777694825.726000
145 262 1777694825.742000
149 260 1777694825.759000
153 257 1777694825.776000
156 250 1777694825.793000
158 242 1777694825.809000
158 237 1777694825.825000
158 234 1777694825.842000
156 230 1777694825.859000
154 228 1777694825.876000
151 226 1777694825.892000
148 225 1777694825.909000
147 224 1777694825.922000

STROKE 3
186 227 1777694826.592000
185 229 1777694826.740000
182 237 1777694826.757000
178 250 1777694826.773000
175 265 1777694826.790000
174 278 1777694826.807000
173 289 1777694826.823000
172 299 1777694826.840000
172 304 1777694826.856000
172 307 1777694826.873000
172 309 1777694826.890000
172 311 1777694826.906000
172 312 1777694826.923000
172 313 1777694826.940000
172 315 1777694826.956000
172 316 1777694826.973000
170 317 1777694826.989000
168 318 1777694827.006000
164 319 1777694827.023000
159 319 1777694827.039000
153 318 1777694827.056000
150 318 1777694827.073000
149 318 1777694827.089000
147 317 1777694827.106000
146 315 1777694827.123000
145 310 1777694827.139000
144 301 1777694827.156000
144 289 1777694827.172000
146 277 1777694827.190000
146 272 1777694827.205000
147 269 1777694827.222000
147 269 1777694827.231000

STROKE 4
188 231 1777694827.791000
188 230 1777694827.904000
189 228 1777694827.921000
191 224 1777694827.937000
195 221 1777694827.954000
199 218 1777694827.970000
202 217 1777694827.987000
205 217 1777694828.004000
213 222 1777694828.020000
219 231 1777694828.037000
223 240 1777694828.053000
225 248 1777694828.071000
226 251 1777694828.087000
226 253 1777694828.103000
225 255 1777694828.120000
224 257 1777694828.137000
219 260 1777694828.153000
214 261 1777694828.170000
210 262 1777694828.186000
209 263 1777694828.195000

STROKE 5
255 265 1777694828.884000
255 265 1777694829.037000
254 265 1777694829.053000
252 264 1777694829.068000
250 261 1777694829.085000
246 254 1777694829.102000
245 248 1777694829.118000
244 243 1777694829.134000
244 240 1777694829.151000
246 236 1777694829.167000
247 234 1777694829.184000
252 231 1777694829.200000
257 229 1777694829.217000
261 229 1777694829.234000
266 228 1777694829.251000
268 228 1777694829.267000
270 228 1777694829.284000
273 228 1777694829.300000
274 229 1777694829.317000
277 230 1777694829.334000
279 233 1777694829.351000
281 237 1777694829.367000
283 243 1777694829.384000
284 248 1777694829.401000
284 252 1777694829.417000
284 254 1777694829.434000
284 255 1777694829.450000
284 256 1777694829.467000
284 259 1777694829.483000
283 260 1777694829.500000
283 261 1777694829.517000
282 262 1777694829.533000
282 263 1777694829.550000
281 264 1777694829.567000
281 265 1777694829.583000
280 266 1777694829.600000
280 266 1777694829.617000

STROKE 6
283 256 1777694830.144000
283 255 1777694830.232000
283 254 1777694830.248000
284 250 1777694830.265000
287 243 1777694830.282000
290 238 1777694830.298000
293 234 1777694830.315000
294 232 1777694830.331000
297 230 1777694830.349000
300 228 1777694830.364000
303 226 1777694830.381000
306 225 1777694830.398000
309 224 1777694830.415000
312 224 1777694830.431000
314 224 1777694830.448000
316 224 1777694830.464000
319 225 1777694830.481000
322 228 1777694830.498000
327 234 1777694830.514000
330 240 1777694830.531000
332 246 1777694830.548000
333 250 1777694830.564000
333 252 1777694830.581000
333 254 1777694830.597000
333 255 1777694830.614000
333 256 1777694830.631000
332 257 1777694830.648000
331 259 1777694830.664000
330 260 1777694830.681000
328 261 1777694830.697000
326 263 1777694830.715000
325 264 1777694830.730000
324 264 1777694830.747000
322 265 1777694830.764000
321 265 1777694830.772000

STROKE 7
307 223 1777694831.193000
306 223 1777694831.329000
304 222 1777694831.345000
299 219 1777694831.362000
294 214 1777694831.379000
289 207 1777694831.396000
288 202 1777694831.412000
289 196 1777694831.429000
292 191 1777694831.445000
298 185 1777694831.462000
304 182 1777694831.479000
311 181 1777694831.495000
318 181 1777694831.512000
330 184 1777694831.529000
337 189 1777694831.545000
342 193 1777694831.561000

