STROKE 1
82 232 1776436569.473000
82 233 1776436569.554000
80 234 1776436569.570000
77 243 1776436569.587000
75 254 1776436569.604000
76 267 1776436569.620000
81 281 1776436569.637000
91 292 1776436569.654000
98 295 1776436569.670000
105 296 1776436569.687000
116 293 1776436569.704000
126 287 1776436569.720000
136 277 1776436569.737000
142 269 1776436569.753000
147 259 1776436569.770000
149 249 1776436569.787000
148 237 1776436569.804000
145 229 1776436569.820000
137 222 1776436569.836000
127 218 1776436569.853000
117 217 1776436569.870000
102 218 1776436569.887000
93 221 1776436569.903000
88 227 1776436569.920000
86 230 1776436569.929000

STROKE 2
148 248 1776436570.368000
149 247 1776436570.452000
151 243 1776436570.468000
157 236 1776436570.485000
168 229 1776436570.502000
177 227 1776436570.518000
185 226 1776436570.535000
198 230 1776436570.551000
210 238 1776436570.568000
218 250 1776436570.585000
221 257 1776436570.601000
222 265 1776436570.618000
220 274 1776436570.635000
215 287 1776436570.651000
210 293 1776436570.668000
204 298 1776436570.684000
196 300 1776436570.701000
185 302 1776436570.718000
173 300 1776436570.734000
160 294 1776436570.751000
150 287 1776436570.768000
143 278 1776436570.784000
140 271 1776436570.801000
141 268 1776436570.818000

STROKE 3
192 302 1776436571.272000
192 303 1776436571.366000
192 307 1776436571.383000
191 319 1776436571.400000
190 343 1776436571.416000
191 358 1776436571.433000
191 368 1776436571.449000
192 373 1776436571.466000
193 378 1776436571.483000
194 379 1776436571.499000
195 380 1776436571.516000
199 380 1776436571.533000
209 378 1776436571.549000
223 376 1776436571.566000
239 373 1776436571.582000

