STROKE 1
223 207 1775074859.2046318
224 207 1775074859.2075198
224 206 1775074859.2087212
224 205 1775074859.2197115
225 205 1775074859.2297
225 204 1775074859.2342935
226 204 1775074859.2576842
227 204 1775074859.2677107
228 204 1775074859.2756531
228 205 1775074859.2817953
229 205 1775074859.2843702
230 205 1775074859.2896607
231 205 1775074859.2938137
231 206 1775074859.2967575
232 207 1775074859.2997127
233 207 1775074859.3023658
233 208 1775074859.3036215
234 208 1775074859.3058143
234 209 1775074859.3099823
235 209 1775074859.3125398
236 210 1775074859.3159025
237 211 1775074859.3217099
237 212 1775074859.3256726
238 212 1775074859.3279552
238 213 1775074859.3318732
239 213 1775074859.3356862
239 214 1775074859.339649
239 215 1775074859.343606
240 215 1775074859.3476722
240 216 1775074859.3504748
240 217 1775074859.3596358
241 217 1775074859.362044
241 218 1775074859.3676684
241 219 1775074859.3736649
241 220 1775074859.3797834
241 221 1775074859.3856695
241 222 1775074859.3896422
241 223 1775074859.3957696
241 224 1775074859.398196
241 225 1775074859.4016514
240 225 1775074859.4040627
240 226 1775074859.4097254
239 226 1775074859.4121642
239 227 1775074859.4156823
238 227 1775074859.42024
238 228 1775074859.423649
237 228 1775074859.4316955
237 229 1775074859.4355547
236 229 1775074859.4396522
235 229 1775074859.4496856
234 229 1775074859.4617865
233 229 1775074859.4696958
232 229 1775074859.4737499
231 229 1775074859.4796631
231 228 1775074859.482322
230 228 1775074859.4875689
229 228 1775074859.489889
228 227 1775074859.4963245
227 227 1775074859.4996097
227 226 1775074859.5035968
226 226 1775074859.5060081
225 226 1775074859.5101466
225 225 1775074859.5127175
224 225 1775074859.5136864
224 224 1775074859.5157874
223 223 1775074859.5199082
222 222 1775074859.5243576
221 222 1775074859.5275357
221 221 1775074859.5298252
220 221 1775074859.5332818
220 220 1775074859.53425
219 219 1775074859.538042
219 218 1775074859.5394475
218 218 1775074859.5415757
218 217 1775074859.543907
217 216 1775074859.5466154
217 215 1775074859.5500665
217 214 1775074859.5527604
216 213 1775074859.5558977
216 212 1775074859.5597196
216 211 1775074859.5619245
216 210 1775074859.5657997
215 210 1775074859.5686252
215 209 1775074859.5695796
215 208 1775074859.573642
215 207 1775074859.5760643
215 206 1775074859.5816002
214 205 1775074859.5837219
214 204 1775074859.5857785
214 203 1775074859.5916498
214 202 1775074859.5941
214 201 1775074859.5976338
214 200 1775074859.60156
214 199 1775074859.6056566
214 198 1775074859.6086612
214 197 1775074859.6114464
214 196 1775074859.6156712
214 195 1775074859.6179304
215 194 1775074859.623587
215 193 1775074859.6282237
216 193 1775074859.629629
216 192 1775074859.6317863
217 191 1775074859.6355565
217 190 1775074859.638597
218 189 1775074859.6394892
219 189 1775074859.643094
220 187 1775074859.6443548
220 186 1775074859.6462193
221 186 1775074859.648012
222 185 1775074859.6505911
225 183 1775074859.6535454
226 183 1775074859.6558816
227 182 1775074859.6585631
228 181 1775074859.6616879
229 181 1775074859.6649585
230 180 1775074859.666564
231 180 1775074859.6685174
232 179 1775074859.670933
233 177 1775074859.6734157
234 177 1775074859.6734395
235 176 1775074859.6754274
