STROKE 1
137 229 1777641940.003000
130 227 1777641940.089000
127 224 1777641940.106000
124 219 1777641940.122000
121 213 1777641940.139000
118 207 1777641940.156000
116 200 1777641940.173000
114 192 1777641940.189000
114 183 1777641940.206000
114 176 1777641940.222000
117 169 1777641940.239000
121 165 1777641940.256000
127 162 1777641940.273000
133 160 1777641940.289000
138 159 1777641940.306000
144 159 1777641940.323000
149 159 1777641940.340000
152 159 1777641940.356000
155 160 1777641940.373000
157 161 1777641940.390000
157 162 1777641940.406000
158 163 1777641940.423000
158 164 1777641940.524000
158 166 1777641940.541000
158 168 1777641940.557000
158 172 1777641940.575000
158 177 1777641940.591000
158 182 1777641940.608000
159 188 1777641940.624000
160 193 1777641940.641000
162 198 1777641940.658000
163 203 1777641940.675000
165 207 1777641940.691000
166 210 1777641940.708000
168 214 1777641940.724000
170 217 1777641940.741000
173 219 1777641940.758000
175 221 1777641940.774000
178 223 1777641940.791000
182 224 1777641940.808000
186 224 1777641940.825000
191 224 1777641940.841000
196 222 1777641940.858000
201 219 1777641940.875000
205 215 1777641940.892000
208 212 1777641940.908000
211 209 1777641940.925000
213 206 1777641940.942000
214 204 1777641940.958000
215 202 1777641940.975000
215 199 1777641940.992000
215 196 1777641941.009000
215 192 1777641941.026000
215 186 1777641941.043000
213 182 1777641941.059000
210 177 1777641941.076000
207 173 1777641941.092000
203 169 1777641941.109000
198 164 1777641941.126000
193 159 1777641941.143000
189 156 1777641941.159000
186 153 1777641941.176000
184 153 1777641941.193000
188 157 1777641941.243000

STROKE 2
239 152 1777641941.580000
236 152 1777641941.695000
236 157 1777641941.712000
236 164 1777641941.728000
236 170 1777641941.746000
236 176 1777641941.762000
236 181 1777641941.779000
236 187 1777641941.795000
236 194 1777641941.812000
236 201 1777641941.829000
236 208 1777641941.846000
236 215 1777641941.862000
236 222 1777641941.879000
236 229 1777641941.895000
236 235 1777641941.912000
236 241 1777641941.929000
236 247 1777641941.946000
236 253 1777641941.962000
236 258 1777641941.979000
236 262 1777641941.996000
236 265 1777641942.013000
236 266 1777641942.029000
233 266 1777641942.046000
230 267 1777641942.063000
227 267 1777641942.080000
225 267 1777641942.096000
223 267 1777641942.113000
220 267 1777641942.130000
217 267 1777641942.146000
214 267 1777641942.163000
212 266 1777641942.180000
209 266 1777641942.197000
208 265 1777641942.213000
206 263 1777641942.230000
205 261 1777641942.247000
203 258 1777641942.263000
202 255 1777641942.280000
201 251 1777641942.297000
200 247 1777641942.314000
199 242 1777641942.330000
198 238 1777641942.347000
198 234 1777641942.364000
198 230 1777641942.381000
198 227 1777641942.397000
198 225 1777641942.414000
198 223 1777641942.431000
198 221 1777641942.447000
198 220 1777641942.464000

STROKE 3
205 257 1777641943.250000
197 269 1777641943.452000
194 273 1777641943.469000
190 276 1777641943.485000
187 279 1777641943.502000
184 281 1777641943.518000
181 282 1777641943.535000
179 282 1777641943.552000
177 282 1777641943.568000
176 282 1777641943.585000

STROKE 4
242 188 1777641944.387000
241 181 1777641944.539000
241 177 1777641944.556000
243 173 1777641944.572000
246 168 1777641944.589000
249 163 1777641944.606000
252 158 1777641944.622000
256 154 1777641944.639000
259 150 1777641944.656000
263 147 1777641944.673000
266 145 1777641944.689000
269 143 1777641944.706000
273 142 1777641944.723000
276 141 1777641944.739000
280 141 1777641944.756000
285 141 1777641944.773000
289 141 1777641944.789000
293 141 1777641944.806000
297 141 1777641944.823000
300 142 1777641944.840000
303 144 1777641944.856000
305 148 1777641944.873000
307 152 1777641944.890000
309 157 1777641944.907000
311 163 1777641944.923000
312 169 1777641944.940000
313 175 1777641944.957000
313 181 1777641944.974000
313 187 1777641944.990000
313 194 1777641945.007000
309 201 1777641945.024000
303 206 1777641945.040000
297 210 1777641945.057000
291 211 1777641945.074000
285 212 1777641945.091000
281 213 1777641945.107000
278 213 1777641945.124000
278 212 1777641945.195000

