STROKE 1
112 218 1776576283.981000
112 218 1776576284.096000
111 218 1776576284.112000
111 218 1776576284.129000
108 219 1776576284.146000
106 223 1776576284.162000
103 230 1776576284.179000
103 238 1776576284.196000
104 248 1776576284.213000
106 254 1776576284.229000
110 257 1776576284.246000
115 260 1776576284.262000
122 262 1776576284.279000
132 263 1776576284.295000
138 263 1776576284.312000
143 262 1776576284.329000
149 261 1776576284.345000
157 257 1776576284.363000
161 251 1776576284.378000
163 244 1776576284.395000
163 238 1776576284.412000
162 230 1776576284.429000
159 222 1776576284.445000
158 218 1776576284.462000
156 217 1776576284.478000
156 216 1776576284.495000
155 216 1776576284.512000
155 216 1776576284.518000

STROKE 2
141 266 1776576284.945000
140 268 1776576285.110000
139 274 1776576285.127000
137 287 1776576285.143000
135 301 1776576285.160000
133 315 1776576285.177000
132 322 1776576285.193000
132 326 1776576285.210000
132 329 1776576285.226000
132 330 1776576285.243000
134 331 1776576285.260000
137 331 1776576285.276000
143 331 1776576285.293000
152 329 1776576285.309000
160 328 1776576285.327000
166 326 1776576285.343000
168 326 1776576285.354000

STROKE 3
215 226 1776576285.916000
215 225 1776576286.091000
214 224 1776576286.108000
213 224 1776576286.124000
211 223 1776576286.141000
207 225 1776576286.158000
203 226 1776576286.174000
201 228 1776576286.191000
199 229 1776576286.207000
199 230 1776576286.225000
199 231 1776576286.241000
200 233 1776576286.257000
204 237 1776576286.274000
211 242 1776576286.290000
220 248 1776576286.307000
225 252 1776576286.324000
227 255 1776576286.341000
228 256 1776576286.357000
228 257 1776576286.374000
228 259 1776576286.390000
227 261 1776576286.407000
223 264 1776576286.424000
218 266 1776576286.440000
210 270 1776576286.457000
205 270 1776576286.473000
200 271 1776576286.490000
196 271 1776576286.507000
193 270 1776576286.524000
191 269 1776576286.540000
190 269 1776576286.556000
190 268 1776576286.573000
190 268 1776576286.590000
192 266 1776576286.607000
197 265 1776576286.623000
202 264 1776576286.640000
207 264 1776576286.656000
211 265 1776576286.674000
214 269 1776576286.690000
217 278 1776576286.706000
218 289 1776576286.723000
219 303 1776576286.739000
219 317 1776576286.756000
219 335 1776576286.773000
220 346 1776576286.789000
220 356 1776576286.806000
220 363 1776576286.823000
220 369 1776576286.839000
220 372 1776576286.856000
220 373 1776576286.870000

STROKE 4
215 213 1776576287.304000
214 213 1776576287.438000
211 213 1776576287.454000
201 210 1776576287.471000
188 204 1776576287.488000
176 194 1776576287.504000
173 187 1776576287.521000
174 179 1776576287.537000
181 170 1776576287.554000
194 163 1776576287.571000
211 158 1776576287.587000
222 158 1776576287.604000
233 161 1776576287.621000
237 163 1776576287.629000

STROKE 5
250 227 1776576290.496000
250 227 1776576290.663000
250 227 1776576290.680000
252 227 1776576290.697000
253 227 1776576290.714000
255 228 1776576290.730000
257 229 1776576290.746000
258 230 1776576290.763000
258 231 1776576290.780000
259 232 1776576290.797000
259 232 1776576290.813000
259 233 1776576290.830000
259 233 1776576290.846000
259 234 1776576290.863000
258 234 1776576290.880000
257 234 1776576290.896000
256 234 1776576290.913000
255 234 1776576290.929000
254 234 1776576290.946000
252 233 1776576290.963000
252 232 1776576290.979000
251 231 1776576290.996000
250 230 1776576291.012000
250 230 1776576291.029000
250 229 1776576291.046000
250 229 1776576291.062000
251 228 1776576291.079000
252 228 1776576291.096000
252 227 1776576291.112000
253 227 1776576291.128000

STROKE 6
252 264 1776576291.593000
252 264 1776576291.861000
253 264 1776576291.877000
253 265 1776576291.894000
254 265 1776576291.910000
254 266 1776576291.927000
254 266 1776576291.944000
254 267 1776576291.969000
254 267 1776576291.979000
254 267 1776576291.994000
253 267 1776576292.010000
253 267 1776576292.027000
252 267 1776576292.043000
251 267 1776576292.060000
250 267 1776576292.077000
249 267 1776576292.093000
249 267 1776576292.110000
248 267 1776576292.126000
248 267 1776576292.143000
248 267 1776576292.160000
248 266 1776576292.186000
248 266 1776576292.201000
248 266 1776576292.209000
249 266 1776576292.226000
249 266 1776576292.243000
250 266 1776576292.258000

