STROKE 1
104 169 1775154265.432000
104 169 1775154265.534000
102 172 1775154265.551000
96 182 1775154265.567000
94 191 1775154265.584000
94 199 1775154265.601000
96 207 1775154265.617000
101 214 1775154265.634000
105 217 1775154265.650000
109 218 1775154265.667000
112 218 1775154265.684000
117 217 1775154265.701000
121 215 1775154265.717000
126 212 1775154265.733000
129 206 1775154265.750000
131 200 1775154265.767000
132 192 1775154265.784000
129 184 1775154265.800000
125 177 1775154265.817000
120 172 1775154265.833000
114 168 1775154265.850000
110 167 1775154265.867000
106 167 1775154265.883000
102 169 1775154265.900000
98 172 1775154265.917000
94 177 1775154265.933000
93 179 1775154265.943000

STROKE 2
129 205 1775154266.268000
129 205 1775154266.332000
129 204 1775154266.349000
131 197 1775154266.366000
137 188 1775154266.382000
144 179 1775154266.398000
151 174 1775154266.415000
157 171 1775154266.432000
160 171 1775154266.449000
164 172 1775154266.465000
169 176 1775154266.482000
173 182 1775154266.498000
176 191 1775154266.515000
177 197 1775154266.532000
176 203 1775154266.548000
175 207 1775154266.565000
171 212 1775154266.582000
166 216 1775154266.598000
160 219 1775154266.615000
154 220 1775154266.631000
147 220 1775154266.648000
138 219 1775154266.664000
133 217 1775154266.681000
130 215 1775154266.698000
129 213 1775154266.715000
128 212 1775154266.726000

STROKE 3
158 173 1775154267.062000
158 173 1775154267.147000
154 169 1775154267.164000
148 162 1775154267.180000
141 153 1775154267.197000
136 144 1775154267.213000
134 136 1775154267.230000
136 127 1775154267.247000
141 120 1775154267.263000
148 115 1775154267.280000
154 112 1775154267.296000
159 111 1775154267.313000
165 113 1775154267.330000
170 117 1775154267.346000
175 126 1775154267.363000
177 139 1775154267.380000
178 147 1775154267.396000
176 154 1775154267.413000
173 161 1775154267.429000
168 166 1775154267.446000
161 170 1775154267.463000
157 171 1775154267.479000
156 171 1775154267.489000

STROKE 4
156 227 1775154267.890000
156 230 1775154268.061000
156 238 1775154268.078000
155 253 1775154268.094000
154 268 1775154268.111000
154 281 1775154268.128000
154 287 1775154268.144000
154 290 1775154268.161000
155 292 1775154268.178000
157 294 1775154268.194000
163 296 1775154268.211000
172 296 1775154268.227000
181 296 1775154268.244000
189 295 1775154268.262000
190 295 1775154268.273000

STROKE 5
198 175 1775154271.962000
198 175 1775154272.075000
199 176 1775154272.091000
200 177 1775154272.119000
201 178 1775154272.135000
201 179 1775154272.152000
201 180 1775154272.168000
201 182 1775154272.185000
200 182 1775154272.201000
200 182 1775154272.218000
199 183 1775154272.235000
199 182 1775154272.251000
198 182 1775154272.268000
198 182 1775154272.284000
198 181 1775154272.301000
198 180 1775154272.318000
199 179 1775154272.334000
200 179 1775154272.351000
201 179 1775154272.367000
201 179 1775154272.384000
202 179 1775154272.400000

STROKE 6
192 214 1775154272.885000
192 215 1775154273.066000
193 215 1775154273.083000
194 217 1775154273.099000
195 219 1775154273.116000
196 220 1775154273.132000
196 221 1775154273.149000
196 222 1775154273.166000
196 222 1775154273.182000
196 223 1775154273.199000
196 223 1775154273.216000
195 223 1775154273.232000
196 223 1775154273.365000
196 223 1775154273.382000
197 224 1775154273.398000
197 225 1775154273.415000
198 225 1775154273.432000
198 225 1775154273.448000
198 226 1775154273.465000
198 225 1775154273.532000
199 225 1775154273.548000
199 224 1775154273.565000
199 224 1775154273.581000

