STROKE 1
55 268 1776436836.106000
55 268 1776436836.213000
58 267 1776436836.229000
62 266 1776436836.246000
70 265 1776436836.263000
75 265 1776436836.279000
81 267 1776436836.296000
85 269 1776436836.312000
87 272 1776436836.329000
87 275 1776436836.345000
87 278 1776436836.362000
85 282 1776436836.379000
81 284 1776436836.396000
76 286 1776436836.412000
70 284 1776436836.429000
63 279 1776436836.445000
58 274 1776436836.462000
57 267 1776436836.479000
58 257 1776436836.495000
63 244 1776436836.512000
70 234 1776436836.528000
75 229 1776436836.545000
82 226 1776436836.562000
87 226 1776436836.578000
92 228 1776436836.594000

STROKE 2
121 258 1776436836.893000
122 256 1776436836.977000
123 251 1776436836.994000
126 245 1776436837.010000
133 239 1776436837.027000
137 238 1776436837.044000
143 240 1776436837.060000
149 245 1776436837.077000
153 253 1776436837.094000
154 258 1776436837.110000
154 264 1776436837.127000
151 272 1776436837.144000
147 281 1776436837.160000
139 289 1776436837.177000
134 293 1776436837.193000
128 294 1776436837.210000
123 295 1776436837.227000
117 293 1776436837.244000
112 290 1776436837.260000
110 286 1776436837.276000
110 282 1776436837.293000
113 277 1776436837.310000
121 271 1776436837.327000
128 270 1776436837.343000
135 270 1776436837.360000
141 272 1776436837.376000
146 276 1776436837.393000
150 278 1776436837.410000

STROKE 3
154 263 1776436837.774000
154 263 1776436837.859000
158 259 1776436837.875000
166 250 1776436837.892000
177 242 1776436837.908000
186 237 1776436837.925000
197 237 1776436837.942000
206 241 1776436837.958000
212 248 1776436837.975000
215 253 1776436837.992000
215 260 1776436838.009000
214 267 1776436838.025000
209 275 1776436838.042000
203 281 1776436838.058000
195 284 1776436838.075000
182 284 1776436838.091000
169 280 1776436838.108000
159 275 1776436838.125000
154 270 1776436838.141000
151 267 1776436838.158000
151 267 1776436838.169000

STROKE 4
185 287 1776436838.587000
186 288 1776436838.691000
193 291 1776436838.707000
204 298 1776436838.723000
213 308 1776436838.740000
218 316 1776436838.756000
219 326 1776436838.773000
216 335 1776436838.789000
209 344 1776436838.806000
201 349 1776436838.823000
191 352 1776436838.840000
177 352 1776436838.856000
164 347 1776436838.873000
154 339 1776436838.889000
149 329 1776436838.906000
148 316 1776436838.923000
152 303 1776436838.939000
159 292 1776436838.956000
168 285 1776436838.972000
176 282 1776436838.989000
183 282 1776436839.006000

STROKE 5
236 253 1776436847.267000
236 252 1776436847.352000
236 251 1776436847.369000
238 250 1776436847.386000
240 249 1776436847.402000
241 249 1776436847.419000
243 250 1776436847.435000
245 251 1776436847.452000
246 252 1776436847.469000
246 252 1776436847.485000
245 253 1776436847.502000
244 253 1776436847.518000
243 253 1776436847.535000
241 252 1776436847.552000
240 252 1776436847.568000
239 251 1776436847.585000
239 250 1776436847.602000
239 250 1776436847.618000
239 250 1776436847.649000
239 250 1776436847.668000
240 250 1776436847.685000
240 251 1776436847.701000
240 251 1776436847.718000
240 252 1776436847.735000
239 252 1776436847.751000
239 252 1776436847.768000
239 252 1776436847.785000
239 252 1776436847.809000
239 252 1776436847.818000
240 252 1776436847.835000
242 252 1776436847.851000
243 253 1776436847.868000
244 254 1776436847.884000
244 254 1776436847.901000
244 254 1776436847.923000
244 254 1776436847.934000
242 253 1776436847.951000
241 252 1776436847.968000
240 251 1776436847.985000
239 250 1776436848.001000
239 250 1776436848.017000
240 250 1776436848.036000
240 250 1776436848.051000

STROKE 6
234 290 1776436848.522000
234 290 1776436848.616000
234 289 1776436848.632000
235 288 1776436848.649000
235 287 1776436848.666000
236 287 1776436848.683000
237 287 1776436848.699000
237 287 1776436848.716000
238 287 1776436848.732000
238 287 1776436848.749000
238 287 1776436848.776000
237 287 1776436848.782000
237 287 1776436848.799000
236 287 1776436848.816000
236 287 1776436848.832000
236 287 1776436848.849000
236 287 1776436848.982000
235 286 1776436848.998000
234 286 1776436849.015000
233 286 1776436849.032000
232 285 1776436849.048000
232 285 1776436849.075000
233 285 1776436849.081000
233 285 1776436849.098000
236 286 1776436849.115000
237 286 1776436849.131000
239 287 1776436849.148000
239 287 1776436849.165000
239 288 1776436849.184000
239 288 1776436849.198000
238 288 1776436849.215000
237 288 1776436849.231000
236 287 1776436849.248000
235 287 1776436849.264000
234 286 1776436849.282000
234 286 1776436849.298000
235 286 1776436849.348000
235 286 1776436849.364000
235 286 1776436849.381000
235 287 1776436849.397000
235 287 1776436849.414000
235 287 1776436849.431000
236 287 1776436849.497000
236 287 1776436849.514000
237 287 1776436849.530000
237 287 1776436849.547000
238 287 1776436849.556000

