STROKE 1
114 272 1776576166.835000
114 272 1776576166.928000
112 271 1776576166.945000
108 268 1776576166.961000
104 265 1776576166.978000
101 260 1776576166.995000
99 254 1776576167.011000
100 244 1776576167.028000
102 235 1776576167.044000
107 229 1776576167.061000
112 224 1776576167.078000
117 222 1776576167.094000
124 221 1776576167.111000
130 222 1776576167.128000
138 224 1776576167.144000
145 228 1776576167.161000
153 236 1776576167.178000
157 243 1776576167.194000
159 248 1776576167.211000
160 251 1776576167.227000
161 254 1776576167.244000
161 256 1776576167.261000
160 258 1776576167.277000
160 261 1776576167.294000
159 264 1776576167.311000
158 267 1776576167.328000
157 269 1776576167.344000
156 270 1776576167.360000
156 271 1776576167.377000
156 272 1776576167.394000
156 272 1776576167.410000
156 273 1776576167.427000
156 273 1776576167.443000

STROKE 2
159 261 1776576167.782000
160 260 1776576167.892000
162 255 1776576167.909000
167 244 1776576167.926000
171 236 1776576167.942000
176 230 1776576167.959000
180 227 1776576167.976000
183 225 1776576167.992000
187 225 1776576168.009000
193 228 1776576168.025000
200 233 1776576168.042000
205 239 1776576168.059000
209 246 1776576168.076000
211 250 1776576168.092000
212 253 1776576168.109000
212 255 1776576168.125000
212 256 1776576168.142000
211 259 1776576168.158000
210 261 1776576168.175000
209 264 1776576168.192000
206 268 1776576168.208000
202 272 1776576168.225000
199 274 1776576168.242000
196 275 1776576168.258000
195 276 1776576168.273000

STROKE 3
179 222 1776576168.702000
179 222 1776576168.774000
178 221 1776576168.790000
175 218 1776576168.807000
170 213 1776576168.824000
163 203 1776576168.840000
161 195 1776576168.857000
160 190 1776576168.874000
161 184 1776576168.891000
163 179 1776576168.907000
170 174 1776576168.923000
177 172 1776576168.940000
184 171 1776576168.956000
193 173 1776576168.974000
202 178 1776576168.990000
206 183 1776576169.006000
207 189 1776576169.023000
207 195 1776576169.040000
205 204 1776576169.057000
202 211 1776576169.073000
197 216 1776576169.089000
193 220 1776576169.106000
188 223 1776576169.124000
186 223 1776576169.140000

STROKE 4
191 285 1776576169.821000
191 285 1776576169.954000
192 289 1776576169.970000
193 299 1776576169.987000
195 312 1776576170.004000
196 324 1776576170.020000
196 337 1776576170.037000
197 344 1776576170.054000
197 348 1776576170.070000
197 351 1776576170.087000
197 353 1776576170.104000
197 354 1776576170.120000
197 355 1776576170.137000
198 355 1776576170.154000
199 356 1776576170.171000
201 356 1776576170.187000
206 356 1776576170.204000
212 356 1776576170.220000
218 356 1776576170.237000
222 356 1776576170.253000

STROKE 5
217 319 1776576170.707000
217 319 1776576170.886000
218 320 1776576170.902000
219 321 1776576170.919000
220 323 1776576170.935000
220 324 1776576170.952000
220 324 1776576170.968000
220 325 1776576170.985000
220 325 1776576171.002000
220 325 1776576171.027000
220 325 1776576171.038000
220 325 1776576171.051000
219 325 1776576171.069000
219 325 1776576171.085000
218 325 1776576171.101000
218 324 1776576171.118000
218 324 1776576171.134000
218 323 1776576171.151000
218 322 1776576171.168000
219 322 1776576171.184000
219 321 1776576171.201000
220 321 1776576171.218000
220 321 1776576171.234000
221 321 1776576171.251000
222 321 1776576171.268000
222 322 1776576171.284000
222 322 1776576171.292000

