STROKE 1
99 243 1775217933.380000
99 243 1775217933.451000
97 240 1775217933.468000
93 234 1775217933.484000
88 225 1775217933.500000
83 215 1775217933.517000
81 206 1775217933.534000
80 195 1775217933.550000
84 185 1775217933.567000
90 176 1775217933.584000
96 171 1775217933.600000
105 167 1775217933.617000
110 166 1775217933.634000
114 166 1775217933.650000
118 167 1775217933.667000
123 169 1775217933.683000
130 173 1775217933.700000
135 179 1775217933.717000
139 184 1775217933.733000
141 190 1775217933.750000
142 196 1775217933.767000
142 199 1775217933.783000
142 201 1775217933.800000
142 204 1775217933.817000
142 207 1775217933.833000
142 213 1775217933.850000
141 218 1775217933.866000
141 222 1775217933.883000
141 225 1775217933.900000
142 228 1775217933.917000
142 230 1775217933.933000
143 231 1775217933.949000
144 232 1775217933.966000
147 232 1775217933.983000
152 230 1775217933.999000
157 227 1775217934.016000
162 224 1775217934.033000
165 220 1775217934.049000
166 216 1775217934.066000
166 212 1775217934.083000
165 205 1775217934.099000
160 196 1775217934.116000
153 188 1775217934.133000
148 185 1775217934.149000
145 184 1775217934.166000
143 184 1775217934.182000
140 186 1775217934.200000
138 188 1775217934.217000

STROKE 2
170 210 1775217934.494000
170 209 1775217934.564000
175 201 1775217934.582000
185 189 1775217934.598000
197 179 1775217934.615000
206 174 1775217934.631000
213 173 1775217934.648000
219 175 1775217934.664000
226 182 1775217934.681000
232 193 1775217934.698000
235 202 1775217934.714000
238 213 1775217934.731000
238 220 1775217934.747000
238 226 1775217934.764000
238 231 1775217934.778000

