STROKE 1
200 174 1775074360.2338688
201 174 1775074360.2358546
202 173 1775074360.2437768
203 173 1775074360.2497404
203 172 1775074360.2538736
204 172 1775074360.2577095
205 172 1775074360.2617016
206 172 1775074360.2716901
206 171 1775074360.2757363
207 171 1775074360.2844772
208 172 1775074360.2945514
209 172 1775074360.2961907
210 173 1775074360.303308
211 174 1775074360.307959
212 175 1775074360.3095493
213 175 1775074360.3135145
214 176 1775074360.31749
215 177 1775074360.3214905
216 178 1775074360.325835
217 179 1775074360.3302145
217 180 1775074360.334225
218 181 1775074360.3381371
218 182 1775074360.3434641
218 183 1775074360.344544
219 184 1775074360.3499444
219 185 1775074360.3846152
218 185 1775074360.440475
217 185 1775074360.4456463
216 185 1775074360.450639
215 185 1775074360.4558296
214 185 1775074360.458727
213 184 1775074360.4630532
212 184 1775074360.4673305
210 183 1775074360.4719472
210 182 1775074360.4763336
207 181 1775074360.488106
207 180 1775074360.490977
206 180 1775074360.4932365
206 179 1775074360.4953191
205 178 1775074360.4998484
205 177 1775074360.5057619
204 177 1775074360.5077205
204 176 1775074360.510195
204 175 1775074360.514372
203 175 1775074360.5166123
203 174 1775074360.5210457
202 173 1775074360.527045
202 172 1775074360.5301516
202 171 1775074360.5329247
201 170 1775074360.5358393
201 169 1775074360.5384037
201 168 1775074360.5417864
201 167 1775074360.54391
201 166 1775074360.5478468
201 165 1775074360.552025
201 164 1775074360.5542305
201 163 1775074360.557755
201 162 1775074360.560101
201 161 1775074360.5638385
202 160 1775074360.5664237
202 159 1775074360.5678523
203 158 1775074360.569679
203 157 1775074360.5717328
204 156 1775074360.5739539
205 155 1775074360.5778575
205 154 1775074360.5800552
206 154 1775074360.582482
207 153 1775074360.5837228
208 152 1775074360.587904
209 151 1775074360.5918288
210 150 1775074360.5940523
211 150 1775074360.5978303
212 150 1775074360.5998917
213 149 1775074360.6021497
214 149 1775074360.6057997
214 148 1775074360.6079874
215 148 1775074360.6102989
216 148 1775074360.6123466
217 147 1775074360.6157892
218 147 1775074360.6199427
219 147 1775074360.6259277
220 147 1775074360.631881
221 147 1775074360.6398966
222 147 1775074360.6498923
223 148 1775074360.6544912
224 148 1775074360.6606114
225 149 1775074360.6665695
226 149 1775074360.669174
227 150 1775074360.6757908
228 152 1775074360.6818473
230 154 1775074360.687486
232 156 1775074360.6941295
234 159 1775074360.7004223
236 160 1775074360.7044022
236 162 1775074360.7074542
236 164 1775074360.7098057
237 165 1775074360.7122836
237 168 1775074360.7148304
237 169 1775074360.7170358
237 171 1775074360.7192738
237 175 1775074360.7224457
237 178 1775074360.7254138
237 183 1775074360.7286289
237 186 1775074360.7315662
236 190 1775074360.734757
236 193 1775074360.7369943
235 197 1775074360.7390761
235 202 1775074360.7418957
234 206 1775074360.744011
234 208 1775074360.7474852
234 211 1775074360.7488294
233 215 1775074360.7511413
233 218 1775074360.7533982
232 220 1775074360.7554615
232 224 1775074360.7572331
231 227 1775074360.758959
231 229 1775074360.7608564
231 233 1775074360.7629714
230 235 1775074360.7645152
230 237 1775074360.765989
230 241 1775074360.7680159
228 243 1775074360.7700315
228 246 1775074360.7723684
228 248 1775074360.774231
228 251 1775074360.7763824
227 253 1775074360.7781122
227 255 1775074360.77969
227 256 1775074360.7817652
227 257 1775074360.78395
227 259 1775074360.7857425
227 262 1775074360.7880473
227 263 1775074360.7902482
227 264 1775074360.7916284
227 266 1775074360.7939115
227 267 1775074360.7960854
227 268 1775074360.799806
227 269 1775074360.8020616
228 269 1775074360.804635
228 270 1775074360.8077579
228 271 1775074360.809763
229 272 1775074360.8158584
230 272 1775074360.8419487
231 272 1775074360.8519194
232 273 1775074360.8620296
233 273 1775074360.8825874
234 273 1775074360.8907747
234 274 1775074360.8953886
235 274 1775074360.9028246
236 274 1775074360.908482
238 274 1775074360.9142058
241 274 1775074360.9203799
243 273 1775074360.928031
246 272 1775074360.9327595
248 272 1775074360.9377499
251 271 1775074360.943723
254 271 1775074360.9495616
256 271 1775074360.9536734
256 270 1775074360.9575336
258 270 1775074360.9601924
259 270 1775074360.9645777
260 269 1775074360.9678388
261 269 1775074360.9718893
262 269 1775074360.9765778
262 268 1775074361.0099294
262 267 1775074361.0279572
263 267 1775074361.0320776
263 266 1775074361.035945
264 266 1775074361.040018
264 265 1775074361.0429583
265 264 1775074361.047994
266 263 1775074361.0509067
267 262 1775074361.054115
267 261 1775074361.0578475
267 260 1775074361.061065

STROKE 2
267 189 1775074361.4056041
267 188 1775074361.5046532
266 187 1775074361.5084658
265 186 1775074361.5166013
265 185 1775074361.5225134
264 184 1775074361.5279748
263 182 1775074361.5340204
262 179 1775074361.5403838
262 178 1775074361.5461824
261 176 1775074361.5505877
261 174 1775074361.5542903
261 173 1775074361.5590444
261 172 1775074361.5620024
261 171 1775074361.564567
261 170 1775074361.5679383
261 169 1775074361.5739186
261 168 1775074361.5759676
261 167 1775074361.5798302
262 166 1775074361.5844932
262 165 1775074361.587637
262 163 1775074361.5930862
265 161 1775074361.5988092
266 160 1775074361.6041012
266 159 1775074361.6079664
268 157 1775074361.6112332
269 156 1775074361.6140997
270 155 1775074361.6165302
271 154 1775074361.6189127
273 153 1775074361.6216369
275 152 1775074361.6246989
275 151 1775074361.6268373
276 150 1775074361.629042
278 149 1775074361.631074
278 147 1775074361.6333013
280 146 1775074361.6357064
282 145 1775074361.638054
283 144 1775074361.6397798
284 143 1775074361.641958
284 142 1775074361.6437333
286 141 1775074361.645768
288 141 1775074361.6477633
289 140 1775074361.6499295
289 139 1775074361.6517837
290 139 1775074361.6536672
291 138 1775074361.6559315
292 138 1775074361.6577444
293 138 1775074361.6597133
293 137 1775074361.6628804
294 137 1775074361.6640453
295 137 1775074361.669811
296 137 1775074361.6718855
296 136 1775074361.677923
297 136 1775074361.6818178
298 136 1775074361.6879792
299 136 1775074361.6918902
299 137 1775074361.696991
300 137 1775074361.6985655
301 138 1775074361.7006822
302 138 1775074361.7027156
302 139 1775074361.7046487
303 140 1775074361.706487
304 141 1775074361.709866
305 142 1775074361.7121248
305 143 1775074361.714128
306 143 1775074361.7161021
307 144 1775074361.7184658
307 145 1775074361.7197218
308 146 1775074361.7225673
308 147 1775074361.7239165
309 147 1775074361.7259252
309 148 1775074361.7277129
310 149 1775074361.7297318
311 150 1775074361.7318172
313 150 1775074361.7337239
313 151 1775074361.735975
314 152 1775074361.7398112
314 153 1775074361.7419977
315 153 1775074361.7439709
315 154 1775074361.7461357
316 154 1775074361.7482479
316 155 1775074361.751728
317 156 1775074361.7559116
318 157 1775074361.7598968
318 158 1775074361.7659225
319 158 1775074361.7682686
319 159 1775074361.7706275
319 160 1775074361.7738042
320 161 1775074361.7759311
320 162 1775074361.7818594
321 163 1775074361.785922
321 164 1775074361.7881584
321 165 1775074361.7918108
321 166 1775074361.7943337
322 167 1775074361.795714
322 168 1775074361.7998438
322 169 1775074361.8022065
322 170 1775074361.8057983
322 171 1775074361.8081698
322 172 1775074361.8118725
322 173 1775074361.8141057
322 174 1775074361.8179169
322 175 1775074361.8220978
322 176 1775074361.8244693
322 177 1775074361.829856
321 177 1775074361.831878
321 178 1775074361.8342645
321 179 1775074361.83993
321 180 1775074361.8479276
320 180 1775074361.849944
320 181 1775074361.8619633
319 181 1775074361.8638346
319 182 1775074361.8719184
318 183 1775074361.8779209
317 183 1775074361.8840153
317 184 1775074361.886052
316 184 1775074361.8919487
316 185 1775074361.8946476
315 186 1775074361.8997898
314 187 1775074361.905885
314 188 1775074361.9199262
313 188 1775074361.9647715
312 188 1775074361.9805593

STROKE 3
322 167 1775074362.3295915
322 166 1775074362.3445902
322 165 1775074362.3493614
323 163 1775074362.3578227
324 161 1775074362.3651617
325 159 1775074362.3723192
327 156 1775074362.3787832
329 153 1775074362.386719
330 151 1775074362.3928037
330 150 1775074362.3975315
331 149 1775074362.400799
332 149 1775074362.4045312
333 148 1775074362.4085667
333 147 1775074362.4140015
333 146 1775074362.4200642
334 146 1775074362.4228938
