STROKE 1
82 250 1776027800.961000
82 250 1776027801.038000
84 248 1776027801.054000
87 246 1776027801.070000
93 243 1776027801.087000
98 243 1776027801.103000
104 244 1776027801.120000
110 247 1776027801.137000
115 250 1776027801.153000
119 254 1776027801.170000
120 256 1776027801.187000
121 257 1776027801.203000
121 258 1776027801.220000
121 261 1776027801.237000
120 267 1776027801.253000
116 274 1776027801.270000
111 281 1776027801.286000
105 286 1776027801.303000
97 289 1776027801.320000
92 291 1776027801.336000
87 292 1776027801.353000
84 292 1776027801.370000
80 291 1776027801.386000
77 289 1776027801.403000
75 288 1776027801.419000
75 287 1776027801.436000
75 286 1776027801.453000
78 283 1776027801.469000
84 279 1776027801.486000
91 277 1776027801.503000
97 277 1776027801.520000
104 277 1776027801.536000
108 278 1776027801.552000
109 278 1776027801.562000

STROKE 2
118 264 1776027801.955000
119 263 1776027802.068000
123 259 1776027802.085000
131 255 1776027802.102000
142 251 1776027802.119000
149 251 1776027802.135000
156 252 1776027802.151000
163 255 1776027802.168000
168 257 1776027802.186000
170 258 1776027802.201000
172 259 1776027802.217000
173 260 1776027802.234000
173 260 1776027802.251000
174 262 1776027802.268000
173 265 1776027802.285000
170 271 1776027802.301000
162 278 1776027802.318000
153 284 1776027802.334000
140 289 1776027802.351000
132 291 1776027802.368000
125 291 1776027802.384000
119 290 1776027802.401000
113 286 1776027802.417000
110 282 1776027802.434000
109 280 1776027802.450000

STROKE 3
144 220 1776027802.999000
145 220 1776027803.132000
145 220 1776027803.149000
147 220 1776027803.165000
148 220 1776027803.182000
149 220 1776027803.198000
149 220 1776027803.215000
149 220 1776027803.232000
149 220 1776027803.282000
149 219 1776027803.298000
149 218 1776027803.315000
149 218 1776027803.331000
149 218 1776027803.348000
150 217 1776027803.780000
150 217 1776027803.797000
151 217 1776027803.814000
151 217 1776027803.830000
151 217 1776027803.847000
152 217 1776027803.864000

STROKE 4
143 288 1776027804.592000
143 291 1776027804.728000
144 301 1776027804.745000
145 313 1776027804.761000
146 326 1776027804.778000
147 332 1776027804.795000
147 335 1776027804.811000
147 337 1776027804.828000
147 338 1776027804.845000
147 339 1776027804.861000
148 339 1776027804.878000
148 340 1776027804.894000
149 340 1776027804.911000
153 341 1776027804.928000
159 341 1776027804.944000
164 341 1776027804.959000

