STROKE 1
155 172 1775316241.182000
156 171 1775316241.294000
160 169 1775316241.310000
168 168 1775316241.327000
178 167 1775316241.343000
190 168 1775316241.361000
204 176 1775316241.376000
211 184 1775316241.393000
215 192 1775316241.410000
217 200 1775316241.426000
216 210 1775316241.443000
212 221 1775316241.460000
204 232 1775316241.476000
195 239 1775316241.493000
187 243 1775316241.510000
175 243 1775316241.526000
166 240 1775316241.543000
159 235 1775316241.559000
156 231 1775316241.576000
155 226 1775316241.593000
155 222 1775316241.609000
158 219 1775316241.626000
162 215 1775316241.642000
170 212 1775316241.659000
177 211 1775316241.676000
186 212 1775316241.692000
193 215 1775316241.709000
200 219 1775316241.726000
203 221 1775316241.742000
203 222 1775316241.753000

STROKE 2
180 258 1775316242.078000
183 258 1775316242.191000
189 258 1775316242.208000
200 258 1775316242.224000
213 261 1775316242.241000
227 267 1775316242.258000
234 272 1775316242.274000
238 278 1775316242.291000
239 284 1775316242.308000
238 294 1775316242.324000
233 303 1775316242.340000
224 312 1775316242.357000
214 317 1775316242.374000
203 321 1775316242.391000
189 321 1775316242.407000
176 317 1775316242.424000
166 311 1775316242.440000
159 304 1775316242.457000
156 292 1775316242.474000
157 283 1775316242.490000
161 272 1775316242.507000
169 264 1775316242.524000
177 259 1775316242.541000
187 256 1775316242.557000
193 257 1775316242.573000
197 258 1775316242.588000

STROKE 3
134 72 1775316243.330000
137 74 1775316243.421000
161 91 1775316243.438000
194 115 1775316243.455000
224 139 1775316243.471000
247 158 1775316243.488000
254 165 1775316243.495000

