STROKE 1
49 282 1776437057.457000
50 281 1776437057.530000
53 279 1776437057.547000
59 277 1776437057.563000
66 275 1776437057.580000
77 276 1776437057.597000
86 279 1776437057.613000
92 284 1776437057.630000
95 289 1776437057.646000
97 294 1776437057.663000
97 297 1776437057.680000
96 299 1776437057.696000
93 301 1776437057.713000
88 302 1776437057.730000
80 301 1776437057.746000
68 297 1776437057.763000
58 290 1776437057.779000
49 283 1776437057.796000
44 274 1776437057.813000
43 269 1776437057.829000
46 260 1776437057.846000
52 250 1776437057.863000
62 243 1776437057.879000
71 240 1776437057.896000
80 243 1776437057.912000
84 245 1776437057.922000

STROKE 2
123 243 1776437058.297000
123 243 1776437058.378000
122 244 1776437058.394000
119 249 1776437058.411000
117 258 1776437058.428000
118 267 1776437058.444000
122 278 1776437058.461000
129 287 1776437058.478000
137 292 1776437058.494000
147 294 1776437058.511000
154 293 1776437058.528000
162 290 1776437058.544000
169 286 1776437058.561000
173 278 1776437058.578000
176 272 1776437058.594000
178 265 1776437058.611000
179 257 1776437058.627000
178 250 1776437058.645000
175 242 1776437058.661000
172 238 1776437058.677000
169 238 1776437058.694000

STROKE 3
163 203 1776437058.954000
163 202 1776437059.010000
161 200 1776437059.027000
159 195 1776437059.043000
158 187 1776437059.060000
161 177 1776437059.076000
167 167 1776437059.093000
174 161 1776437059.110000
183 159 1776437059.126000
190 161 1776437059.143000
196 169 1776437059.160000
201 182 1776437059.177000
203 205 1776437059.193000
205 226 1776437059.209000
206 244 1776437059.226000
209 260 1776437059.243000
214 278 1776437059.260000
218 287 1776437059.276000
220 294 1776437059.293000
222 298 1776437059.307000

