STROKE 1
155 211 1777671105.574000
146 202 1777671105.662000
146 197 1777671105.679000
147 192 1777671105.696000
149 187 1777671105.713000
152 184 1777671105.729000
155 182 1777671105.746000
158 181 1777671105.763000
162 181 1777671105.780000
166 181 1777671105.797000
169 181 1777671105.813000
172 184 1777671105.830000
174 187 1777671105.848000
175 192 1777671105.864000
175 196 1777671105.881000
175 199 1777671105.897000
175 203 1777671105.914000
171 208 1777671105.930000
167 211 1777671105.948000
162 212 1777671105.964000
156 212 1777671105.981000
149 209 1777671105.997000
145 201 1777671106.014000
142 191 1777671106.031000
142 178 1777671106.048000
142 169 1777671106.064000
143 163 1777671106.081000
147 159 1777671106.098000
153 158 1777671106.115000
159 157 1777671106.131000
165 157 1777671106.148000
168 157 1777671106.164000
169 157 1777671106.182000
170 158 1777671106.215000
171 159 1777671106.248000

STROKE 2
200 164 1777671106.448000
196 167 1777671106.534000
195 172 1777671106.550000
193 178 1777671106.566000
193 183 1777671106.583000
193 187 1777671106.599000
196 190 1777671106.616000
203 191 1777671106.633000
210 192 1777671106.650000
217 192 1777671106.666000
223 192 1777671106.683000
228 190 1777671106.700000
232 185 1777671106.717000
235 179 1777671106.733000
236 174 1777671106.751000
236 169 1777671106.767000
236 165 1777671106.784000
233 161 1777671106.800000
229 158 1777671106.818000
226 157 1777671106.834000
223 156 1777671106.850000
223 157 1777671106.901000

STROKE 3
217 190 1777671107.265000
205 188 1777671107.369000
205 185 1777671107.386000
207 182 1777671107.403000
211 179 1777671107.419000
214 178 1777671107.436000
218 177 1777671107.453000
221 177 1777671107.470000
224 177 1777671107.486000
226 177 1777671107.503000
227 178 1777671107.520000
228 181 1777671107.537000
228 185 1777671107.553000
228 187 1777671107.570000
228 188 1777671107.587000
228 190 1777671107.603000

STROKE 4
208 229 1777671110.178000
207 216 1777671110.280000
209 212 1777671110.297000
212 209 1777671110.313000
215 206 1777671110.330000
218 205 1777671110.347000
221 205 1777671110.364000
224 205 1777671110.380000
226 205 1777671110.397000
229 205 1777671110.414000
232 205 1777671110.431000
234 205 1777671110.447000
236 206 1777671110.464000
238 207 1777671110.480000
239 209 1777671110.498000
241 211 1777671110.514000
242 213 1777671110.531000
243 216 1777671110.547000
244 220 1777671110.564000
245 223 1777671110.581000
246 226 1777671110.598000
246 229 1777671110.614000
246 231 1777671110.632000
246 234 1777671110.648000
245 237 1777671110.665000
242 240 1777671110.681000
239 242 1777671110.699000
236 243 1777671110.715000
234 244 1777671110.732000
230 244 1777671110.748000
226 244 1777671110.766000
221 242 1777671110.782000
218 240 1777671110.799000
215 238 1777671110.815000
213 234 1777671110.833000
212 229 1777671110.849000
212 227 1777671110.866000
212 225 1777671110.882000

STROKE 5
270 207 1777671117.954000
266 198 1777671118.177000
267 198 1777671118.194000
269 198 1777671118.210000
270 198 1777671118.227000
271 199 1777671118.260000
272 201 1777671118.277000
272 202 1777671118.294000
272 203 1777671118.310000
272 204 1777671118.327000
272 205 1777671118.344000
270 205 1777671118.361000
268 205 1777671118.377000
266 205 1777671118.394000
265 204 1777671118.411000
265 202 1777671118.428000
265 200 1777671118.444000
265 199 1777671118.461000
267 198 1777671118.495000
270 198 1777671118.511000
272 198 1777671118.528000
274 198 1777671118.545000
275 198 1777671118.562000
275 199 1777671118.612000
275 200 1777671118.649000
273 201 1777671118.679000
272 201 1777671118.696000
270 201 1777671118.712000
269 201 1777671118.729000
267 201 1777671118.745000
266 201 1777671118.764000
266 199 1777671118.796000
266 197 1777671118.812000
268 195 1777671118.830000
270 195 1777671118.846000
271 194 1777671118.863000
272 194 1777671118.900000
272 195 1777671118.930000
272 196 1777671118.946000

