STROKE 1
77 222 1775643507.615000
77 222 1775643507.752000
76 224 1775643507.768000
74 230 1775643507.785000
70 240 1775643507.802000
69 247 1775643507.818000
70 252 1775643507.835000
72 257 1775643507.851000
76 262 1775643507.868000
80 264 1775643507.885000
83 265 1775643507.901000
86 265 1775643507.918000
90 265 1775643507.934000
97 264 1775643507.951000
103 262 1775643507.968000
109 257 1775643507.984000
113 251 1775643508.001000
114 243 1775643508.018000
115 235 1775643508.034000
114 230 1775643508.051000
113 226 1775643508.068000
112 223 1775643508.084000
110 221 1775643508.101000
110 220 1775643508.117000
109 219 1775643508.134000
108 219 1775643508.151000
107 219 1775643508.158000

STROKE 2
73 262 1775643508.464000
74 261 1775643508.583000
78 257 1775643508.599000
85 253 1775643508.616000
92 251 1775643508.633000
99 251 1775643508.649000
108 254 1775643508.667000
112 256 1775643508.683000
114 257 1775643508.699000
115 258 1775643508.714000

STROKE 3
143 268 1775643509.247000
143 268 1775643509.364000
142 267 1775643509.381000
140 265 1775643509.398000
139 259 1775643509.414000
138 251 1775643509.431000
139 241 1775643509.447000
143 232 1775643509.464000
146 228 1775643509.481000
150 226 1775643509.497000
154 225 1775643509.514000
159 224 1775643509.531000
170 228 1775643509.547000
177 234 1775643509.564000
182 241 1775643509.580000
185 248 1775643509.597000
186 253 1775643509.614000
186 255 1775643509.630000
186 256 1775643509.647000
186 259 1775643509.664000
185 261 1775643509.680000
184 265 1775643509.697000
184 266 1775643509.713000

STROKE 4
166 221 1775643510.102000
166 221 1775643510.312000
164 220 1775643510.329000
162 219 1775643510.345000
160 217 1775643510.362000
159 216 1775643510.378000
158 216 1775643510.395000
159 214 1775643510.412000
159 213 1775643510.428000
161 212 1775643510.445000
162 211 1775643510.462000
164 210 1775643510.479000
165 210 1775643510.495000
165 210 1775643510.512000
166 210 1775643510.528000
166 210 1775643510.545000
166 210 1775643510.566000
165 209 1775643510.578000
163 209 1775643510.595000
159 207 1775643510.611000
155 204 1775643510.628000
152 201 1775643510.644000
150 197 1775643510.661000
151 193 1775643510.678000
154 187 1775643510.695000
161 181 1775643510.711000
165 179 1775643510.728000

